candidate_id	registry_id	recovery_page_id	recovery_url_id	raw_term_short	evidence_locator	candidate_type	normalized_key	relation_to_existing_m4b1_evidence	status	m6_validation_required	reason
M4B1R2C001345	REG037	M4B1R2P00508	M4B1R2U01096	Создание карточек для маркетплейсов - SellerDen	https://sellerden.ru/sellerden/sozdanije-kartochek-dlya-marketplejsov/ ; observed title/heading/visible text	TASK_PHRASE	product_card_or_content	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001346	REG038	M4B1R2P00517	M4B1R2U01139	SELLER MOON — сервис автоматизации аналитики и продвижения товаров на маркетплейсах.	https://sellermoon.ru/faq/wildberries/izmeneniya-dlya-prodavcov-kotorye-platyat-nalogi-po-uproshyonnoj-sisteme-usn ; observed title/heading/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001347	REG038	M4B1R2P00517	M4B1R2U01139	Отчётность по НДС. Счета-фактуры	https://sellermoon.ru/faq/wildberries/izmeneniya-dlya-prodavcov-kotorye-platyat-nalogi-po-uproshyonnoj-sisteme-usn ; observed title/heading/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001348	REG038	M4B1R2P00517	M4B1R2U01139	Ставки НДС для УСН	https://sellermoon.ru/faq/wildberries/izmeneniya-dlya-prodavcov-kotorye-platyat-nalogi-po-uproshyonnoj-sisteme-usn ; observed title/heading/visible text	TASK_PHRASE	ad_analytics_or_automation	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001349	REG038	M4B1R2P00517	M4B1R2U01139	Парсинг карточки товара L23:	https://sellermoon.ru/faq/wildberries/izmeneniya-dlya-prodavcov-kotorye-platyat-nalogi-po-uproshyonnoj-sisteme-usn ; observed title/heading/visible text	TASK_PHRASE	product_card_or_content	Competitor boundary evidence; not current Octoport launch scope	OUT_OF_SCOPE	true	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001350	REG038	M4B1R2P00517	M4B1R2U01139	Анализ ниши L11:	https://sellermoon.ru/faq/wildberries/izmeneniya-dlya-prodavcov-kotorye-platyat-nalogi-po-uproshyonnoj-sisteme-usn ; observed title/heading/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001351	REG038	M4B1R2P00517	M4B1R2U01139	Укажите маркетплейс, магазин и API-ключ для аналитики	https://sellermoon.ru/faq/wildberries/izmeneniya-dlya-prodavcov-kotorye-platyat-nalogi-po-uproshyonnoj-sisteme-usn ; observed title/heading/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001352	REG038	M4B1R2P00517	M4B1R2U01139	Что нового для УСН?	https://sellermoon.ru/faq/wildberries/izmeneniya-dlya-prodavcov-kotorye-platyat-nalogi-po-uproshyonnoj-sisteme-usn ; observed title/heading/visible text	TASK_PHRASE	reviews_support	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001353	REG038	M4B1R2P00517	M4B1R2U01139	Рейтинг поставщиков L101:	https://sellermoon.ru/faq/wildberries/izmeneniya-dlya-prodavcov-kotorye-platyat-nalogi-po-uproshyonnoj-sisteme-usn ; observed title/heading/visible text	TASK_PHRASE	inventory_supply	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001354	REG038	M4B1R2P00517	M4B1R2U01139	Тарифы L7:	https://sellermoon.ru/faq/wildberries/izmeneniya-dlya-prodavcov-kotorye-platyat-nalogi-po-uproshyonnoj-sisteme-usn ; observed title/heading/visible text	TASK_PHRASE	pricing_repricing	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001355	REG038	M4B1R2P00517	M4B1R2U01139	Как подготовиться к изменениям	https://sellermoon.ru/faq/wildberries/izmeneniya-dlya-prodavcov-kotorye-platyat-nalogi-po-uproshyonnoj-sisteme-usn ; observed title/heading/visible text	TASK_PHRASE	seller_procedural_help	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001356	REG038	M4B1R2P00517	M4B1R2U01139	ИИ-помощник L48:	https://sellermoon.ru/faq/wildberries/izmeneniya-dlya-prodavcov-kotorye-platyat-nalogi-po-uproshyonnoj-sisteme-usn ; observed title/heading/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001357	REG038	M4B1R2P00541	M4B1R2U01164	Увеличьте продажи в 3 раза на Wildberries и Ozon за счет автоматизации, аналитики и оптимизации товаров	https://sellermoon.ru/tools/card-optimization-check ; observed title/heading/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001358	REG038	M4B1R2P00541	M4B1R2U01164	Калькуляторы юнит-экономики L40:	https://sellermoon.ru/tools/card-optimization-check ; observed title/heading/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001359	REG038	M4B1R2P00541	M4B1R2U01164	Оценка оптимизации карточки товара	https://sellermoon.ru/tools/card-optimization-check ; observed title/heading/visible text	TASK_PHRASE	product_card_or_content	Competitor boundary evidence; not current Octoport launch scope	OUT_OF_SCOPE	true	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001360	REG038	M4B1R2P00541	M4B1R2U01164	Оценка SEO оптимизации карточки товара на Wildberries	https://sellermoon.ru/tools/card-optimization-check ; observed title/heading/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001361	REG038	M4B1R2P00541	M4B1R2U01164	API L128:	https://sellermoon.ru/tools/card-optimization-check ; observed title/heading/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001362	REG038	M4B1R2P00541	M4B1R2U01164	Ответы на часто задаваемые вопросы	https://sellermoon.ru/tools/card-optimization-check ; observed title/heading/visible text	TASK_PHRASE	reviews_support	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001363	REG038	M4B1R2P00541	M4B1R2U01164	Рейтинг поставщиков L103:	https://sellermoon.ru/tools/card-optimization-check ; observed title/heading/visible text	TASK_PHRASE	inventory_supply	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001364	REG038	M4B1R2P00541	M4B1R2U01164	Оценка оптимизации карточки товара	https://sellermoon.ru/tools/card-optimization-check ; observed title/heading/visible text	TASK_PHRASE	pricing_repricing	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001365	REG038	M4B1R2P00541	M4B1R2U01164	Как проверить оптимизацию карточки на ВБ?	https://sellermoon.ru/tools/card-optimization-check ; observed title/heading/visible text	TASK_PHRASE	seller_procedural_help	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001366	REG038	M4B1R2P00541	M4B1R2U01164	ИИ-помощник L50:	https://sellermoon.ru/tools/card-optimization-check ; observed title/heading/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001367	REG038	M4B1R2P00542	M4B1R2U01165	Аналитика продаж товаров L60:	https://sellermoon.ru/tools/check-product-positions ; observed title/heading/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001368	REG038	M4B1R2P00542	M4B1R2U01165	Калькулятор юнит-экономики L46:	https://sellermoon.ru/tools/check-product-positions ; observed title/heading/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001369	REG038	M4B1R2P00542	M4B1R2U01165	Проверка позиций карточки товара	https://sellermoon.ru/tools/check-product-positions ; observed title/heading/visible text	TASK_PHRASE	product_card_or_content	Competitor boundary evidence; not current Octoport launch scope	OUT_OF_SCOPE	true	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001370	REG038	M4B1R2P00542	M4B1R2U01165	Проверка и отслеживание позиций на Вайлдберриз и Озон — мониторинг позиций карточки товара по поисковым запросам — SELLER MOON	https://sellermoon.ru/tools/check-product-positions ; observed title/heading/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
