raw_phrase,normalized_phrase_conservative,source_stage,source_query_id,source_file,evidence_type,observed_count,seed_total_count,region,device,marketplace_scope,task_family_primary,task_family_secondary,intent_class,fit_class,contamination_flags,capability_state,observed_vs_inferred,lineage_notes,reconciliation_reason
как начать торговать на озон,как начать торговать на озон,M2R,M2R-A08,docs/seo/wordstat/raw/M2R_A08_PRIBYL_NA_MARKETPLEYSAH_RESULT_2026-09-16.md,ASSOCIATION,554,389,225,DEVICE_ALL,OZON,F10,,broad_or_noise,NOISE,,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
беее про маркет,беее про маркет,M2R,M2R-A08,docs/seo/wordstat/raw/M2R_A08_PRIBYL_NA_MARKETPLEYSAH_RESULT_2026-09-16.md,ASSOCIATION,127,389,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
атоваквон цена бизнес маркет,атоваквон цена бизнес маркет,M2R,M2R-A08,docs/seo/wordstat/raw/M2R_A08_PRIBYL_NA_MARKETPLEYSAH_RESULT_2026-09-16.md,ASSOCIATION,124,389,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
купить карьер business market,купить карьер business market,M2R,M2R-A08,docs/seo/wordstat/raw/M2R_A08_PRIBYL_NA_MARKETPLEYSAH_RESULT_2026-09-16.md,ASSOCIATION,80,389,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,BUYER_NAVIGATION;GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
маржинальность на маркетплейсах,маржинальность на маркетплейсах,M2R,M2R-A09,docs/seo/wordstat/raw/M2R_A09_MARZHINALNOST_NA_MARKETPLEYSAH_RESULT_2026-09-16.md,TESTED_SEED,,111,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved tested_seed with independent conservative classification.
маржинальность товара на маркетплейсе,маржинальность товара на маркетплейсе,M2R,M2R-A09,docs/seo/wordstat/raw/M2R_A09_MARZHINALNOST_NA_MARKETPLEYSAH_RESULT_2026-09-16.md,DIRECT_RESULT,33,111,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
какая маржинальность на маркетплейсах,какая маржинальность на маркетплейсах,M2R,M2R-A09,docs/seo/wordstat/raw/M2R_A09_MARZHINALNOST_NA_MARKETPLEYSAH_RESULT_2026-09-16.md,DIRECT_RESULT,26,111,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
маржинальность на маркетплейсах это,маржинальность на маркетплейсах это,M2R,M2R-A09,docs/seo/wordstat/raw/M2R_A09_MARZHINALNOST_NA_MARKETPLEYSAH_RESULT_2026-09-16.md,DIRECT_RESULT,14,111,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
маржа это,маржа это,M2R,M2R-A09,docs/seo/wordstat/raw/M2R_A09_MARZHINALNOST_NA_MARKETPLEYSAH_RESULT_2026-09-16.md,ASSOCIATION,13136,111,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
деньги маркет,деньги маркет,M2R,M2R-A09,docs/seo/wordstat/raw/M2R_A09_MARZHINALNOST_NA_MARKETPLEYSAH_RESULT_2026-09-16.md,ASSOCIATION,11976,111,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
а маркет,а маркет,M2R,M2R-A09,docs/seo/wordstat/raw/M2R_A09_MARZHINALNOST_NA_MARKETPLEYSAH_RESULT_2026-09-16.md,ASSOCIATION,25502,111,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
что такое маржа,что такое маржа,M2R,M2R-A09,docs/seo/wordstat/raw/M2R_A09_MARZHINALNOST_NA_MARKETPLEYSAH_RESULT_2026-09-16.md,ASSOCIATION,5273,111,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
маржинальная торговля это,маржинальная торговля это,M2R,M2R-A09,docs/seo/wordstat/raw/M2R_A09_MARZHINALNOST_NA_MARKETPLEYSAH_RESULT_2026-09-16.md,ASSOCIATION,2696,111,225,DEVICE_ALL,UNSPECIFIED,F3,,seller_analytics_reports,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
ю маркет,ю маркет,M2R,M2R-A09,docs/seo/wordstat/raw/M2R_A09_MARZHINALNOST_NA_MARKETPLEYSAH_RESULT_2026-09-16.md,ASSOCIATION,2490,111,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
sku что это такое в торговле,sku что это такое в торговле,M2R,M2R-A09,docs/seo/wordstat/raw/M2R_A09_MARZHINALNOST_NA_MARKETPLEYSAH_RESULT_2026-09-16.md,ASSOCIATION,1881,111,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
a market,a market,M2R,M2R-A09,docs/seo/wordstat/raw/M2R_A09_MARZHINALNOST_NA_MARKETPLEYSAH_RESULT_2026-09-16.md,ASSOCIATION,19832,111,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
рбх маркет,рбх маркет,M2R,M2R-A09,docs/seo/wordstat/raw/M2R_A09_MARZHINALNOST_NA_MARKETPLEYSAH_RESULT_2026-09-16.md,ASSOCIATION,1325,111,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
масс маркет,масс маркет,M2R,M2R-A09,docs/seo/wordstat/raw/M2R_A09_MARZHINALNOST_NA_MARKETPLEYSAH_RESULT_2026-09-16.md,ASSOCIATION,12087,111,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
тм маркет,тм маркет,M2R,M2R-A09,docs/seo/wordstat/raw/M2R_A09_MARZHINALNOST_NA_MARKETPLEYSAH_RESULT_2026-09-16.md,ASSOCIATION,1873,111,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
ай маркет,ай маркет,M2R,M2R-A09,docs/seo/wordstat/raw/M2R_A09_MARZHINALNOST_NA_MARKETPLEYSAH_RESULT_2026-09-16.md,ASSOCIATION,4134,111,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
арз маркет,арз маркет,M2R,M2R-A09,docs/seo/wordstat/raw/M2R_A09_MARZHINALNOST_NA_MARKETPLEYSAH_RESULT_2026-09-16.md,ASSOCIATION,2624,111,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
изт маркет,изт маркет,M2R,M2R-A09,docs/seo/wordstat/raw/M2R_A09_MARZHINALNOST_NA_MARKETPLEYSAH_RESULT_2026-09-16.md,ASSOCIATION,901,111,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
маркет у моря,маркет у моря,M2R,M2R-A09,docs/seo/wordstat/raw/M2R_A09_MARZHINALNOST_NA_MARKETPLEYSAH_RESULT_2026-09-16.md,ASSOCIATION,1765,111,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
изи маркет,изи маркет,M2R,M2R-A09,docs/seo/wordstat/raw/M2R_A09_MARZHINALNOST_NA_MARKETPLEYSAH_RESULT_2026-09-16.md,ASSOCIATION,895,111,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
ян маркет,ян маркет,M2R,M2R-A09,docs/seo/wordstat/raw/M2R_A09_MARZHINALNOST_NA_MARKETPLEYSAH_RESULT_2026-09-16.md,ASSOCIATION,1301,111,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
ямз маркет,ямз маркет,M2R,M2R-A09,docs/seo/wordstat/raw/M2R_A09_MARZHINALNOST_NA_MARKETPLEYSAH_RESULT_2026-09-16.md,ASSOCIATION,935,111,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
аналитика рекламы маркетплейсов,аналитика рекламы маркетплейсов,M2R,M2R-A10,docs/seo/wordstat/raw/M2R_A10_ANALITIKA_REKLAMY_MARKETPLEYSOV_RESULT_2026-09-17.md,TESTED_SEED,,33,225,DEVICE_ALL,GENERIC_MARKETPLACE,F6,,advertising_analysis,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved tested_seed with independent conservative classification.
реклама маркетплейса аналитика,реклама маркетплейса аналитика,M2R,M2R-A10,docs/seo/wordstat/raw/M2R_A10_ANALITIKA_REKLAMY_MARKETPLEYSOV_RESULT_2026-09-17.md,DIRECT_RESULT,33,33,225,DEVICE_ALL,GENERIC_MARKETPLACE,F6,,advertising_analysis,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
лзт маркет,лзт маркет,M2R,M2R-A10,docs/seo/wordstat/raw/M2R_A10_ANALITIKA_REKLAMY_MARKETPLEYSOV_RESULT_2026-09-17.md,ASSOCIATION,4554,33,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
маркетолог это,маркетолог это,M2R,M2R-A10,docs/seo/wordstat/raw/M2R_A10_ANALITIKA_REKLAMY_MARKETPLEYSOV_RESULT_2026-09-17.md,ASSOCIATION,13167,33,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
тф2 маркет,тф2 маркет,M2R,M2R-A10,docs/seo/wordstat/raw/M2R_A10_ANALITIKA_REKLAMY_MARKETPLEYSOV_RESULT_2026-09-17.md,ASSOCIATION,1313,33,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
рбх маркет,рбх маркет,M2R,M2R-A10,docs/seo/wordstat/raw/M2R_A10_ANALITIKA_REKLAMY_MARKETPLEYSOV_RESULT_2026-09-17.md,ASSOCIATION,1310,33,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
izt market,izt market,M2R,M2R-A10,docs/seo/wordstat/raw/M2R_A10_ANALITIKA_REKLAMY_MARKETPLEYSOV_RESULT_2026-09-17.md,ASSOCIATION,992,33,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
tf2 market,tf2 market,M2R,M2R-A10,docs/seo/wordstat/raw/M2R_A10_ANALITIKA_REKLAMY_MARKETPLEYSOV_RESULT_2026-09-17.md,ASSOCIATION,939,33,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
арз маркет,арз маркет,M2R,M2R-A10,docs/seo/wordstat/raw/M2R_A10_ANALITIKA_REKLAMY_MARKETPLEYSOV_RESULT_2026-09-17.md,ASSOCIATION,2562,33,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
лит маркет,лит маркет,M2R,M2R-A10,docs/seo/wordstat/raw/M2R_A10_ANALITIKA_REKLAMY_MARKETPLEYSOV_RESULT_2026-09-17.md,ASSOCIATION,2051,33,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
кейс маркет,кейс маркет,M2R,M2R-A10,docs/seo/wordstat/raw/M2R_A10_ANALITIKA_REKLAMY_MARKETPLEYSOV_RESULT_2026-09-17.md,ASSOCIATION,1331,33,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
ямз маркет,ямз маркет,M2R,M2R-A10,docs/seo/wordstat/raw/M2R_A10_ANALITIKA_REKLAMY_MARKETPLEYSOV_RESULT_2026-09-17.md,ASSOCIATION,988,33,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
что нужно сдавать на маркетолога,что нужно сдавать на маркетолога,M2R,M2R-A10,docs/seo/wordstat/raw/M2R_A10_ANALITIKA_REKLAMY_MARKETPLEYSOV_RESULT_2026-09-17.md,ASSOCIATION,1747,33,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
что сдавать на маркетолога,что сдавать на маркетолога,M2R,M2R-A10,docs/seo/wordstat/raw/M2R_A10_ANALITIKA_REKLAMY_MARKETPLEYSOV_RESULT_2026-09-17.md,ASSOCIATION,4160,33,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
cta в маркетинге это,cta в маркетинге это,M2R,M2R-A10,docs/seo/wordstat/raw/M2R_A10_ANALITIKA_REKLAMY_MARKETPLEYSOV_RESULT_2026-09-17.md,ASSOCIATION,409,33,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
бьюти маркет,бьюти маркет,M2R,M2R-A10,docs/seo/wordstat/raw/M2R_A10_ANALITIKA_REKLAMY_MARKETPLEYSOV_RESULT_2026-09-17.md,ASSOCIATION,1540,33,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
пк маркетинг ру,пк маркетинг ру,M2R,M2R-A10,docs/seo/wordstat/raw/M2R_A10_ANALITIKA_REKLAMY_MARKETPLEYSOV_RESULT_2026-09-17.md,ASSOCIATION,219,33,225,DEVICE_ALL,UNSPECIFIED,F10,,broad_or_noise,NOISE,GENERIC_ENTITY_ASSOCIATION,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
аналитика рекламы wildberries,аналитика рекламы wildberries,M2R,M2R-A11,docs/seo/wordstat/raw/M2R_A11_ANALITIKA_REKLAMY_WILDBERRIES_RESULT_2026-09-17.md,TOTALCOUNT_ONLY_SEED,,15,225,DEVICE_ALL,WILDBERRIES,F6,,advertising_analysis,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved totalcount_only_seed with independent conservative classification.
дрр wildberries,дрр wildberries,M2R,M2R-A12,docs/seo/wordstat/raw/M2R_A12_DRR_WILDBERRIES_RESULT_2026-09-17.md,TOTALCOUNT_ONLY_SEED,,23,225,DEVICE_ALL,WILDBERRIES,F6,,advertising_analysis,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved totalcount_only_seed with independent conservative classification.
дрр ozon,дрр ozon,M2R,M2R-A13,docs/seo/wordstat/raw/M2R_A13_DRR_OZON_RESULT_2026-09-17.md,TESTED_SEED,,31,225,DEVICE_ALL,OZON,F6,,advertising_analysis,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved tested_seed with independent conservative classification.
дрр ozon,дрр ozon,M2R,M2R-A13,docs/seo/wordstat/raw/M2R_A13_DRR_OZON_RESULT_2026-09-17.md,DIRECT_RESULT,31,31,225,DEVICE_ALL,OZON,F6,,advertising_analysis,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
озон бай,озон бай,M2R,M2R-A13,docs/seo/wordstat/raw/M2R_A13_DRR_OZON_RESULT_2026-09-17.md,ASSOCIATION,916,31,225,DEVICE_ALL,OZON,F10,,broad_or_noise,NOISE,,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
удары по озон,удары по озон,M2R,M2R-A13,docs/seo/wordstat/raw/M2R_A13_DRR_OZON_RESULT_2026-09-17.md,ASSOCIATION,29196,31,225,DEVICE_ALL,OZON,F10,,broad_or_noise,NOISE,,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
озон джоб скачать,озон джоб скачать,M2R,M2R-A13,docs/seo/wordstat/raw/M2R_A13_DRR_OZON_RESULT_2026-09-17.md,ASSOCIATION,6343,31,225,DEVICE_ALL,OZON,F10,,broad_or_noise,NOISE,,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
основатель озон,основатель озон,M2R,M2R-A13,docs/seo/wordstat/raw/M2R_A13_DRR_OZON_RESULT_2026-09-17.md,ASSOCIATION,8370,31,225,DEVICE_ALL,OZON,F10,,broad_or_noise,NOISE,,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
тмс озон,тмс озон,M2R,M2R-A13,docs/seo/wordstat/raw/M2R_A13_DRR_OZON_RESULT_2026-09-17.md,ASSOCIATION,4151,31,225,DEVICE_ALL,OZON,F10,,broad_or_noise,NOISE,,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved association with independent conservative classification.
